"product-card__link-overlay","product-card__link-overlay href","product-card__hero-image src","colorway href","colorway href 2","product-card__subtitle","product-card__product-count","product-price","product-price 2","product-price__perc","product-card__messaging"
"Nike College (Howard University)","https://www.nike.com/t/howard-university-mens-club-fleece-shorts-3RpHLGSi/M73891HOWD25-BLK","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/50750f40-8a86-4c26-9b4d-615c7943318b/HBCU+M+CLUB+FLC+SHORT.png","","","Men's Club Fleece Shorts","","$44.97","$65","30% off",""
"Nike Sportswear","https://www.nike.com/t/sportswear-t-shirt-hzXWCDeV/II3761-490","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/40ffee17-f3d7-41e5-a70a-3e3cfc9d3732/U+NSW+TEE+LSE+OC+FROG+BOXY.png","https://www.nike.com/t/sportswear-t-shirt-hzXWCDeV/II3761-490","https://www.nike.com/t/sportswear-t-shirt-hzXWCDeV/II3761-010","T-Shirt","2 Colors","$45.97","$55","16% off",""
"San Antonio Spurs Courtside","https://www.nike.com/t/san-antonio-spurs-courtside-mens-nba-max90-t-shirt-mw3jRX/HQ9418-133","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/0ebeda6e-5e66-4a7c-9ca0-f8647eb6ac44/SAS+M+NK+CTS+WB+SS+M90+PKT+TEE.png","","","Men's Nike NBA Max90 T-Shirt","","$31.97","$45","29% off",""
"Nike College (North Carolina A&T University)","https://www.nike.com/t/north-carolina-at-university-mens-tri-blend-short-sleeve-t-shirt-aXFUX8IY/M21372NCAT25-NVH","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ebef3c0a-1fd8-4279-9510-99c63ef70347/HBCU+M+TRI-BLEND+SST.png","","","Men's Tri-Blend Short-Sleeve T-Shirt","","$29.97","$42","28% off",""
"Nike Swim","https://www.nike.com/t/swim-silicone-dome-cap-LMbFSG/NESSE120-100","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9c87edbc-41c5-4acf-be2c-114165e3df4e/DOME+CAP.png","https://www.nike.com/t/swim-silicone-dome-cap-LMbFSG/NESSE120-100","https://www.nike.com/t/swim-silicone-dome-cap-LMbFSG/NESSE120-001","Silicone Dome Cap","2 Colors","$46.97","$53","11% off",""
"Golden State Warriors DNA","https://www.nike.com/t/golden-state-warriors-dna-mens-dri-fit-nba-6-uv-woven-shorts-b5Dk87/HM6556-495","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/08203cca-78bc-463d-af07-ce493d25ebad/GSW+MNK+DNA+6IN+WVN+SHORT.png","","","Men's Nike Dri-FIT NBA 6"" UV Woven Shorts","","$51.97","$75","30% off","Recycled Materials"
"Virginia","https://www.nike.com/t/virginia-mens-basketballreplica-jersey-tO3GWCMG/P32818UNVA25-NVY","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/04bc4dd0-0b14-4bde-9717-6fa10fe44ccd/NCAA+M+BSKTBL+Rep+JSY.png","","","Men's Basketball Nike College Replica Jersey","","$75.97","$110","31% off",""
"Los Angeles Lakers Authentics","https://www.nike.com/t/los-angeles-lakers-authentics-mens-dri-fit-nba-practice-t-shirt-Q7cJlp/IB3581-504","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9d9603a6-6d48-4e31-bdcf-0625873b390e/LAL+M+NK+AUTH+PRTC+SS+TEE.png","","","Men's Nike Dri-FIT NBA Practice T-Shirt","","$37.97","$50","24% off","Recycled Materials"
"Nike Sportswear","https://www.nike.com/t/sportswear-mens-max90-t-shirt-3affqJbT/IU1696-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/a82cf9d8-b2a6-4b9a-b9c4-856dfb3137fb/M+NSW+SS+MAX+90+TEE+DS.png","https://www.nike.com/t/sportswear-mens-max90-t-shirt-3affqJbT/IU1696-010","https://www.nike.com/t/sportswear-mens-max90-t-shirt-3affqJbT/IU1696-100","Men's Max90 T-Shirt","2 Colors","$35.97","$45","20% off",""
"Boston Celtics Standard Issue","https://www.nike.com/t/boston-celtics-standard-issue-mens-dri-fit-nba-crew-neck-sweatshirt-RLTxZ3/HM6558-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/70d4d865-efeb-4edf-8ab4-25e7a64a516f/BOS+M+NK+DF+SI+CREW.png","","","Men's Nike Dri-FIT NBA Crew-Neck Sweatshirt","","$69.97","$100","30% off",""
"Prairie View A&M","https://www.nike.com/t/prairie-view-amadjustable-cap-cbBmFM/C11349C306H-PRV","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/8711f21a-75c6-445c-a6af-aa402d879176/PRV+U+NK+COL+HBCU+365+4.0+CAMP.png","https://www.nike.com/t/prairie-view-amadjustable-cap-cbBmFM/C11349C306H-PRV","https://www.nike.com/t/winston-salemadjustable-cap-cbBmFM/C11349C306H-WNS","Nike College Adjustable Cap","2 Colors","$23.97","$30","20% off",""
"New York Knicks","https://www.nike.com/t/new-york-knicks-mens-dri-fit-nba-1-4-zip-long-sleeve-top-PZQPpm/HM7561-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/aea60fa2-fd4d-4f0d-8c23-3918c419e454/NYK+MNK+DF+LS+QZ+TOP.png","","","Men's Nike Dri-FIT NBA 1/4-Zip Long-Sleeve Top","","$58.97","$85","30% off",""
"Nike Club","https://www.nike.com/t/club-mens-woven-cargo-shorts-Ltc3dz/FN3517-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/e51a74ad-f7c0-4438-b46f-21f5f0be3a45/M+NK+CLUB+WVN+CARGO+SHORT.png","https://www.nike.com/t/club-mens-woven-cargo-shorts-Ltc3dz/FN3517-010","https://www.nike.com/t/club-mens-woven-cargo-shorts-Ltc3dz/FN3517-281","Men's Woven Cargo Shorts","3 Colors","$55.97","$80","30% off",""
"Portland Trail Blazers Spotlight","https://www.nike.com/t/portland-trail-blazers-spotlight-mens-dri-fit-nba-pullover-hoodie-M7D6kr/FV1691-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/fe86d197-f688-4485-9d1d-80ec7426ebdd/POR+MNK+DF+SPTLIGHT+PO+HDY.png","","","Men's Nike Dri-FIT NBA Pullover Hoodie","","$55.97","$80","30% off",""
"Nike Marquee Edge","https://www.nike.com/t/marquee-edge-mirrored-sunglasses-Vlc3bq/NKFN0300-390","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/de71a6e0-bf5d-4713-91b6-f73bd5da07b8/NIKE+MARQUEE+EDGE+M.png","https://www.nike.com/t/marquee-edge-mirrored-sunglasses-Vlc3bq/NKFN0300-390","https://www.nike.com/t/marquee-edge-mirrored-sunglasses-Vlc3bq/NKFN0300-519","Mirrored Sunglasses","2 Colors","$152.97","$175","12% off",""
"Brooklyn Nets DNA Courtside","https://www.nike.com/t/brooklyn-nets-dna-courtside-mens-nba-woven-graphic-jacket-bjz5Vr/FD8524-007","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/5a073a24-5c84-420f-813e-3b12c5cb93ef/BKN+MNK+DNA+WVN+JKT+CTS+GX.png","","","Men's Nike NBA Woven Graphic Jacket","","$89.97","$130","30% off",""
"Atlanta Hawks","https://www.nike.com/t/atlanta-hawks-mens-nba-practice-t-shirt-q2Hhfl/HQ9702-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/b64b5e0e-26fe-4387-991a-213c70047960/ATL+M+NK+PRTC+SS+TEE.png","","","Men's Nike NBA Practice T-Shirt","","$28.97","$37","21% off",""
"Phoenix Suns Courtside","https://www.nike.com/t/phoenix-suns-courtside-mens-nba-max90-t-shirt-3d16rz/HQ9417-133","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/12d931c5-b084-45b8-8462-c10f0abb4b5d/PHX+M+NK+CTS+WB+SS+M90+PKT+TEE.png","","","Men's Nike NBA Max90 T-Shirt","","$31.97","$45","29% off",""
"Sacramento Kings 2024/25 Hardwood Classics","https://www.nike.com/t/sacramento-kings-2024-25-hardwood-classics-mens-dri-fit-nba-swingman-shorts-FH5pHk/FQ4695-504","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/e74c4ab3-32c9-49b8-b15a-7b8405a7d1fa/SAC+MNK+DF+SWGMN+SHORT+HWC+24.png","","","Men's Nike Dri-FIT NBA Swingman Shorts","","$67.97","$80","15% off","Recycled Materials"
"Oregon State","https://www.nike.com/t/oregon-state-mensfootball-replica-jersey-X4TBnk/P3181189L-ORS","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/28276043-96c1-4ddb-a057-473d3570b412/UNTOUCH+FOOTBALL+JSY.png","","","Men's Nike College Football Replica Jersey","","$89.97","$130","30% off",""
"Ole Miss Heritage86","https://www.nike.com/t/ole-miss-heritage86trucker-hat-Tl3PFp/C11218C307-OLM","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/16fbae35-277b-4187-b8c0-a963e8572599/OLM+U+NK+COL+365+4.0+H86+TRUCK.png","","","Nike College Trucker Hat","","$23.97","$30","20% off",""
"Miami Heat Standard Issue Courtside","https://www.nike.com/t/miami-heat-standard-issue-courtside-mens-dri-fit-nba-hoodie-PPhL8W/FD8596-608","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/2445918b-fd52-49c5-9035-754fb9815b2c/MIA+MNK+DF+STD+ISS+HDY+CTS+GX.png","","","Men's Nike Dri-FIT NBA Hoodie","","$65.97","$95","30% off",""
"Milwaukee Bucks Club","https://www.nike.com/t/milwaukee-bucks-club-mens-nba-practice-fleece-joggers-v0MjhZ/HM7309-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/eecf61b6-29a8-4515-bed5-70fb31be49c8/MIL+MNK+CLUB+PRAC+FLC+JGGR.png","","","Men's Nike NBA Practice Fleece Joggers","","$58.97","$85","30% off",""
"Phoenix Suns DNA","https://www.nike.com/t/phoenix-suns-dna-mens-dri-fit-nba-6-uv-woven-shorts-lncl5M/HM7392-566","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/16df5408-51e2-4fed-95e7-b605ac1366b5/PHX+MNK+DNA+6IN+WVN+SHORT.png","","","Men's Nike Dri-FIT NBA 6"" UV Woven Shorts","","$51.97","$75","30% off","Recycled Materials"
"Chicago Red Stars","https://www.nike.com/t/chicago-red-stars-soccer-scarf-C2rKHP/A21591069-CRS","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/383abe65-b4cd-42f5-a79c-146a8a54a690/LOCAL+VERBIAGE+SCARF.png","https://www.nike.com/t/chicago-red-stars-soccer-scarf-C2rKHP/A21591069-CRS","https://www.nike.com/t/angel-city-fc-soccer-scarf-C2rKHP/A21591069-ANG","Nike Soccer Scarf","6 Colors","$27.97","$39","28% off",""
"Nike College (Morehouse College)","https://www.nike.com/t/morehouse-college-mens-club-fleece-shorts-sHMrXUP4/M73891MORE25-BLK","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ed2a68df-c23a-4e0e-b057-70ebd1d6f85f/HBCU+M+CLUB+FLC+SHORT.png","","","Men's Club Fleece Shorts","","$44.97","$65","30% off",""
"Nike Stride","https://www.nike.com/t/stride-mens-dri-fit-5-brief-lined-running-shorts-UbUPfn8z/IQ0985-812","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/728a8ec6-b42d-47fe-9d0d-fad63df2ba36/M+NK+DF+STRIDE+5IN+BF+SHORT+TO.png","https://www.nike.com/t/stride-mens-dri-fit-5-brief-lined-running-shorts-UbUPfn8z/IQ0985-812","https://www.nike.com/t/stride-mens-dri-fit-5-brief-lined-running-shorts-UbUPfn8z/IQ0985-006","Men's Dri-FIT 5"" Brief-Lined Running Shorts","3 Colors","$57.97","$70","17% off","Recycled Materials"
"James Harden Los Angeles Clippers City Edition","https://www.nike.com/t/james-harden-los-angeles-clippers-city-edition-mens-nba-swingman-jersey-RcMktqBs/HM5984-820","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8903401c-48f1-4407-a0e9-ae05bbdf459e/LAC+MNK+DF+SWGMN+JSY+CE+25.png","","","Men's Nike NBA Swingman Jersey","","$70.97","$125","43% off","Recycled Materials"
"Nike Kiger 10","https://www.nike.com/t/kiger-10-trail-running-shoes-kQa7EOBZ/FV3929-400","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0e3638cb-9c33-4352-b9a8-09048f1007de/NIKE+TERRA+KIGER+10.png","https://www.nike.com/t/kiger-10-trail-running-shoes-kQa7EOBZ/FV3929-400","https://www.nike.com/t/kiger-10-trail-running-shoes-kQa7EOBZ/FV3929-301","Trail Running Shoes","5 Colors","$110.97","$170","34% off",""
"Boston Celtics Zoned","https://www.nike.com/t/boston-celtics-zoned-mens-dri-fit-nba-pants-WfsV0X/HM6486-312","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/5f7c609d-087a-4397-beab-059d5894a1ce/BOS+MNK+DF+ZONE+PANT.png","","","Men's Nike Dri-FIT NBA Pants","","$78.97","$115","31% off","Recycled Materials"
"Connecticut Sun","https://www.nike.com/t/connecticut-sun-mens-wnba-t-shirt-IDZDaL7s/M11332WCON-WHT","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/276e3fc7-b328-48cd-92b0-e68394e0be57/CORE+CTN+SS+TEE.png","","","Men's Nike WNBA T-Shirt","","$24.97","$35","28% off",""
"Colorado","https://www.nike.com/t/colorado-mensfootball-replica-jersey-k5j617/P3181100A-COL","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/c4bb180a-ca04-4f7e-9d04-b115f2956740/UNTOUCH+FOOTBALL+JSY.png","","","Men's Nike College Football Replica Jersey","","$89.97","$130","30% off",""
"Dallas Mavericks Club","https://www.nike.com/t/dallas-mavericks-club-mens-nba-pullover-hoodie-MGV875/HM9875-480","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e602dd57-1ff0-40fc-bd9a-e464a1b644e0/DAL+MNK+CLUB+HDY+PO+LOGO.png","","","Men's Nike NBA Pullover Hoodie","","$55.97","$80","30% off",""
"Nike Club","https://www.nike.com/t/club-mens-balloon-pants-6NzzBg/HJ1973-009","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/15977498-a4b0-4e95-8dda-2410b1258458/M+NK+CLUB+BALLOON+PANT.png","https://www.nike.com/t/club-mens-balloon-pants-6NzzBg/HJ1973-009","https://www.nike.com/t/club-mens-balloon-pants-6NzzBg/HJ1973-297","Men's Balloon Pants","3 Colors","$66.97","$95","29% off",""
"Nike Stride","https://www.nike.com/t/stride-mens-dri-fit-adv-short-sleeve-running-top-kQrO9jhu/IQ0984-507","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/08bb1b8e-0da5-474f-8647-098b4e35b403/M+NK+DFADV+STRIDE+SS+TOP+TOR.png","https://www.nike.com/t/stride-mens-dri-fit-adv-short-sleeve-running-top-kQrO9jhu/IQ0984-507","https://www.nike.com/t/stride-mens-dri-fit-adv-short-sleeve-running-top-kQrO9jhu/IQ0984-436","Men's Dri-FIT ADV Short-Sleeve Running Top","3 Colors","$65.97","$80","17% off","Recycled Materials"
"Portland Trail Blazers Essentials","https://www.nike.com/t/portland-trail-blazers-essentials-mens-nba-t-shirt-cZsqB5/HQ9064-657","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/8c134396-1dda-422d-a7f8-8a087c68d60c/POR+M+NK+ES+SS+TEE.png","","","Men's Nike NBA T-Shirt","","$28.97","$37","21% off",""
"Nike Club","https://www.nike.com/t/club-mens-woven-flow-shorts-vw2WpQ/FN3307-297","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/36d8888a-ff96-40b0-adc2-fb8ebec5a736/M+NK+CLUB+FLOW+SHORT.png","https://www.nike.com/t/club-mens-woven-flow-shorts-vw2WpQ/FN3307-297","https://www.nike.com/t/club-mens-woven-flow-shorts-vw2WpQ/FN3307-451","Men's Woven Flow Shorts","10 Colors","$52.97","$55","",""
"Golden State Warriors Courtside","https://www.nike.com/t/golden-state-warriors-courtside-mens-nba-max90-t-shirt-CtmZ7N/HQ9114-011","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/fe07c538-0236-4d13-bea2-7fa272029475/GSW+M+NK+CTS+OGC+VTG+SS+MAX90.png","","","Men's Nike NBA Max90 T-Shirt","","$31.97","$45","29% off",""
"Nike Veil","https://www.nike.com/t/veil-sunglasses-NBtqWw/EV24048-044","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/10028f9b-879e-4873-b130-0e8ec7ae5b30/NIKE+VEIL.png","","","Sunglasses","","$138.97","$169","17% off",""
"Spelman Heritage86","https://www.nike.com/t/spelman-heritage86trucker-hat-LK4dLw/C11218C307H-SPE","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/be56c38f-8bba-452a-a2cc-9600e20533b8/SPE+U+NK+COL+HBCU+365+4.0+H86.png","https://www.nike.com/t/spelman-heritage86trucker-hat-LK4dLw/C11218C307H-SPE","https://www.nike.com/t/famu-heritage86trucker-hat-LK4dLw/C11218C307H-FAM","Nike College Trucker Hat","7 Colors","$23.97","$30","20% off",""
"Dallas Mavericks Zoned","https://www.nike.com/t/dallas-mavericks-zoned-mens-dri-fit-nba-pants-NHr8lT/HM6903-480","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/24e58b8f-6777-4483-93aa-234509e0c455/DAL+MNK+DF+ZONE+PANT.png","","","Men's Nike Dri-FIT NBA Pants","","$78.97","$115","31% off","Recycled Materials"
"Indiana Fever","https://www.nike.com/t/indiana-fever-mens-wnba-t-shirt-W3vmrLA7/M11332WINF-WHT","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6dabeb63-1535-49e8-8cbd-0bfb70cad041/CORE+CTN+SS+TEE.png","","","Men's Nike WNBA T-Shirt","","$24.97","$35","28% off",""
"Dallas Mavericks Essential","https://www.nike.com/t/dallas-mavericks-essential-mens-nba-t-shirt-V9Z0Rc/FJ0234-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b8c91d37-beea-4e08-8852-6244633bdbd4/DAL+M+NK+ES+LOGO1+SS+TEE.png","","","Men's Nike NBA T-Shirt","","$28.97","$37","21% off",""
"Nike Sportswear Commute","https://www.nike.com/t/sportswear-commute-backpack-25l-xMNxkR/FZ6128-253","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/56eeceec-2427-4d66-b4a5-21215800b93d/NK+NSW+COMMUTE+BKPK.png","https://www.nike.com/t/sportswear-commute-backpack-25l-xMNxkR/FZ6128-253","https://www.nike.com/t/sportswear-commute-backpack-25l-xMNxkR/FZ6128-368","Backpack (25L)","4 Colors","$69.97","$90","22% off","Recycled Materials"
"Nike College (Florida A&M University)","https://www.nike.com/t/florida-am-university-mens-club-fleece-crew-neck-sweatshirt-1sn9MNuw/M33778FAMU25-DGR","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b240782b-ecdc-4d25-9e4b-6ce1703844a5/HBCU+M+CLUB+FLC+PO+CREW.png","","","Men’s Club Fleece Crew-Neck Sweatshirt","","$51.97","$75","30% off",""
"Las Vegas Aces 2025 Explorer Edition","https://www.nike.com/t/las-vegas-aces-2025-explorer-edition-womens-dri-fit-wnba-victory-shorts-KX6Phm/FN0734-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/d3cfe0c6-383a-49fb-9cea-70db2d17d2f3/WLVA+WNK+DF+VICTORY+E+SHORT.png","","","Women's Nike Dri-FIT WNBA Victory Shorts","","$58.97","$85","30% off","Recycled Materials"
"Atlanta Dream","https://www.nike.com/t/atlanta-dream-mens-wnba-t-shirt-6wGYHx4x/M11332WATL-WHT","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/60072725-4810-467b-a9de-f3574beb88ad/CORE+CTN+SS+TEE.png","","","Men's Nike WNBA T-Shirt","","$24.97","$35","28% off",""
"San Diego Wave FC","https://www.nike.com/t/san-diego-wave-fc-nwsl-scarf-1Zwgvf/A215914275-SDW","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/808ae21f-d3a3-4c5e-a2e3-4d7efe934d27/LOCAL+VERBIAGE+SCARF.png","https://www.nike.com/t/san-diego-wave-fc-nwsl-scarf-1Zwgvf/A215914275-SDW","https://www.nike.com/t/orlando-pride-nwsl-scarf-1Zwgvf/A215914275-ORL","Nike NWSL Scarf","7 Colors","$27.97","$39","28% off",""
"Nike Tech","https://www.nike.com/t/tech-mens-base-layer-long-sleeve-top-Vw3AR4eI/HV1405-017","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/db1d9f36-2c58-4b76-8874-98487600bcb3/M+NK+TCH+PRO+LAYER+LS+TOP.png","https://www.nike.com/t/tech-mens-base-layer-long-sleeve-top-Vw3AR4eI/HV1405-017","https://www.nike.com/t/tech-mens-base-layer-long-sleeve-top-Vw3AR4eI/HV1405-010","Men's Base Layer Long Sleeve Top","4 Colors","$58.97","$85","30% off","Recycled Materials"
"Nike College (Delaware State University)","https://www.nike.com/t/delaware-state-university-mens-club-fleece-shorts-9gv3ryMX/M73891DESU25-BLK","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5af8504c-644a-47f9-8da4-f0ed95a4f290/HBCU+M+CLUB+FLC+SHORT.png","","","Men's Club Fleece Shorts","","$44.97","$65","30% off",""
"Nike College (Hampton University)","https://www.nike.com/t/hampton-university-mens-tri-blend-short-sleeve-t-shirt-JqWtot8c/M21372HMTU25-RBH","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7c8cbd8d-cb43-4155-8db6-1ac0d7ba3e11/HBCU+M+TRI-BLEND+SST.png","","","Men's Tri-Blend Short-Sleeve T-Shirt","","$29.97","$42","28% off",""
"Washington Wizards Statement Essentials","https://www.nike.com/t/washington-wizards-statement-essentials-mens-jordan-nba-fleece-crew-neck-sweatshirt-F8287d/HM7607-419","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3174437a-7a91-4811-9485-d55aa239f4fc/WAS+M+J+FLC+CREW+LOGO+ST+25.png","","","Men's Jordan NBA Fleece Crew-Neck Sweatshirt","","$51.97","$75","30% off",""
"KC Current 2025 Stadium Home","https://www.nike.com/t/kc-current-2025-stadium-home-mens-dri-fit-nwsl-replica-jersey-dztAtYDB/P35556KCSL-RED","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/883a9c6d-6df1-4411-811e-c925167fa80b/SP25+M+NWSL+STADIUM+CREW+NECK.png","","","Men's Nike Dri-FIT NWSL Replica Jersey","","$66.97","$95","29% off",""
"Phoenix Suns Restore","https://www.nike.com/t/phoenix-suns-restore-mens-nba-lightweight-pullover-hoodie-xWqL6r/HM7113-010","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/bf359418-28bd-43a6-8456-87da020e6148/PHX+MNK+RESTORE+LT+HDY+PO.png","","","Men's Nike NBA Lightweight Pullover Hoodie","","$65.97","$95","30% off","Recycled Materials"
"Nike Life","https://www.nike.com/t/life-mens-fatigue-shorts-mFNrZt/HJ2976-200","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/4a631cd3-dc13-4cbd-82d7-1151409fbb03/M+NL+FATIGUE+SHORT+DYE.png","https://www.nike.com/t/life-mens-fatigue-shorts-mFNrZt/HJ2976-200","https://www.nike.com/t/life-mens-fatigue-shorts-mFNrZt/HJ2976-229","Men's Fatigue Shorts","2 Colors","$75.97","$110","31% off",""
"Atlanta Hawks Essentials","https://www.nike.com/t/atlanta-hawks-essentials-mens-nba-t-shirt-jHl52N/HQ9040-657","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/aaa2a61f-fa9b-4dfc-a581-dcd8b24fee1f/ATL+M+NK+ES+SS+TEE.png","","","Men's Nike NBA T-Shirt","","$28.97","$37","21% off",""
"Boston Celtics Courtside","https://www.nike.com/t/boston-celtics-courtside-mens-nba-max90-t-shirt-pF8dq9/HQ9113-011","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/800453c6-cdf1-4415-af32-a6d4733be0cb/BOS+M+NK+CTS+OGC+VTG+SS+MAX90.png","","","Men's Nike NBA Max90 T-Shirt","","$31.97","$45","29% off",""
"Marquette","https://www.nike.com/t/marquette-mens-jordanlong-sleeve-t-shirt-94tdyTCU/M22284MMME-WHT","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/04f52953-96ba-4316-a0e0-960f751b57c4/LEGEND+LONG+SLEEVE+TEE.png","","","Men's Jordan College Long-Sleeve T-Shirt","","$31.97","$45","29% off",""
"Cincinnati Bengals Air Max Verse","https://www.nike.com/t/cincinnati-bengals-air-max-verse-mens-shoes-NCri2QmQ/IH2229-100","https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f28b54d6-78f8-4584-be47-dd6f56134070/AIR+MAX+VERSE+BENGALS.png","","","Men's Nike NFL Shoes","","$85.97","$125","31% off",""
